Subject	Context	SessionDate	SessionTime	proposer	receivor	type	choose	Wait2.RT	targettext
212	loss	08-21-2021	10:28:57						
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	2589.0	1.0
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	2604.0	3.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	3262.0	3.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	3081.0	3.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	2570.0	1.0
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	2927.0	1.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	2333.0	3.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	3489.0	1.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	1568.0	3.0
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	3778.0	2.0
212	loss	08-21-2021	10:28:57						
212	loss	08-21-2021	10:28:57						
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	1595.0	2.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	1893.0	3.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	952.0	1.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	1244.0	3.0
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	1562.0	2.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	1546.0	1.0
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	1343.0	1.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	1017.0	3.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	798.0	1.0
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	1240.0	2.0
212	loss	08-21-2021	10:28:57						
212	loss	08-21-2021	10:28:57						
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	1065.0	1.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	846.0	1.0
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	912.0	1.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	1638.0	3.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	721.0	1.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	593.0	1.0
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	794.0	1.0
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	637.0	1.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	1187.0	3.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	875.0	1.0
212	loss	08-21-2021	10:28:57						
212	loss	08-21-2021	10:28:57						
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	996.0	1.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	274.0	1.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	1080.0	3.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	908.0	1.0
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	1048.0	2.0
212	loss	08-21-2021	10:28:57	-4.0	-6.0	fair	接受	700.0	2.0
212	loss	08-21-2021	10:28:57	-1.0	-9.0	unfair	接受	915.0	1.0
212	loss	08-21-2021	10:28:57	-5.0	-5.0	fair	接受	826.0	3.0
212	loss	08-21-2021	10:28:57	-3.0	-7.0	7月3日	接受	2120.0	1.0
212	loss	08-21-2021	10:28:57	-2.0	-8.0	unfair	接受	1302.0	1.0
212	gain	08-21-2021	10:33:22						
212	gain	08-21-2021	10:33:22	8.0	2.0	unfair	接受	2404.0	1.0
212	gain	08-21-2021	10:33:22	9.0	1.0	unfair	接受	1204.0	1.0
212	gain	08-21-2021	10:33:22	5.0	5.0	fair	接受	820.0	3.0
212	gain	08-21-2021	10:33:22	6.0	4.0	fair	接受	1324.0	3.0
212	gain	08-21-2021	10:33:22	7.0	3.0	unfair	接受	1136.0	2.0
