Subject	SessionDate	SessionTime	Block	choose	outcome	partnerlabel	slideInvestment.RT	targettext
104	02-09-2021	11:42:14	1					
104	02-09-2021	11:42:14	2	分享	CD	人	4934.0	1.0
104	02-09-2021	11:42:14	3	分享	CC	人	2074.0	3.0
104	02-09-2021	11:42:14	4	独占	DD	人	833.0	3.0
104	02-09-2021	11:42:14	5	独占	DD	人	755.0	3.0
104	02-09-2021	11:42:14	6	独占	DD	人	463.0	3.0
104	02-09-2021	11:42:14	7	独占	DC	人	468.0	3.0
104	02-09-2021	11:42:14	8	分享	CC	人	601.0	4.0
104	02-09-2021	11:42:14	9	独占	DD	人	829.0	3.0
104	02-09-2021	11:42:14	10	独占	DC	人	441.0	5.0
104	02-09-2021	11:42:14	11	分享	CC	人	1109.0	4.0
104	02-09-2021	11:42:14	12					
104	02-09-2021	11:42:14	13					
104	02-09-2021	11:42:14	14	分享	CD	电脑	492.0	1.0
104	02-09-2021	11:42:14	15	分享	CC	电脑	1100.0	4.0
104	02-09-2021	11:42:14	16	独占	DC	电脑	975.0	5.0
104	02-09-2021	11:42:14	17	独占	DD	电脑	1844.0	3.0
104	02-09-2021	11:42:14	18	分享	CC	电脑	506.0	3.0
104	02-09-2021	11:42:14	19	分享	CD	电脑	746.0	2.0
104	02-09-2021	11:42:14	20	独占	DC	电脑	2475.0	4.0
104	02-09-2021	11:42:14	21	分享	CC	电脑	1832.0	4.0
104	02-09-2021	11:42:14	22	分享	CD	电脑	1456.0	1.0
104	02-09-2021	11:42:14	23	独占	DC	电脑	236.0	5.0
104	02-09-2021	11:42:14	24					
104	02-09-2021	11:42:14	25					
104	02-09-2021	11:42:14	26	独占	DD	人	817.0	4.0
104	02-09-2021	11:42:14	27	独占	DD	人	336.0	4.0
104	02-09-2021	11:42:14	28	独占	DC	人	415.0	4.0
104	02-09-2021	11:42:14	29	分享	CD	人	690.0	3.0
104	02-09-2021	11:42:14	30	分享	CC	人	189.0	4.0
104	02-09-2021	11:42:14	31	独占	DD	人	535.0	3.0
104	02-09-2021	11:42:14	32	独占	DD	人	500.0	2.0
104	02-09-2021	11:42:14	33	独占	DC	人	842.0	4.0
104	02-09-2021	11:42:14	34	分享	CC	人	2010.0	4.0
104	02-09-2021	11:42:14	35	分享	CC	人	2727.0	5.0
104	02-09-2021	11:42:14	36					
104	02-09-2021	11:42:14	37					
104	02-09-2021	11:42:14	38	独占	DD	电脑	922.0	4.0
104	02-09-2021	11:42:14	39	独占	DD	电脑	366.0	4.0
104	02-09-2021	11:42:14	40	独占	DD	电脑	154.0	4.0
104	02-09-2021	11:42:14	41	分享	CC	电脑	215.0	4.0
104	02-09-2021	11:42:14	42	独占	DC	电脑	561.0	4.0
104	02-09-2021	11:42:14	43	独占	DD	电脑	480.0	4.0
104	02-09-2021	11:42:14	44	分享	CD	电脑	169.0	1.0
104	02-09-2021	11:42:14	45	独占	DD	电脑	415.0	4.0
104	02-09-2021	11:42:14	46	独占	DC	电脑	215.0	5.0
104	02-09-2021	11:42:14	47	分享	CC	电脑	140.0	5.0
